District,Mandal,Date,Rainfall (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%)
Adilabad,Adilabad Urban,07-Apr-23,0.0,25.7,41.3,22.2,67.8
Adilabad,Adilabad Urban,08-Apr-23,1.9,20.5,36.1,42.7,100.0
Adilabad,Adilabad Urban,09-Apr-23,0.0,21.7,35.8,36.6,89.0
Adilabad,Adilabad Urban,10-Apr-23,0.0,22.7,41.6,28.7,70.9
Adilabad,Adilabad Urban,11-Apr-23,0.0,23.4,42.6,21.1,70.9
Adilabad,Adilabad Urban,12-Apr-23,2.9,24.9,42.2,19.7,80.9
Adilabad,Adilabad Urban,13-Apr-23,2.4,25.2,42.5,21.5,73.6
Adilabad,Adilabad Urban,14-Apr-23,0.0,24.9,42.6,18.9,57.1
Adilabad,Adilabad Urban,15-Apr-23,0.3,24.6,41.4,20.1,76.4
Adilabad,Adilabad Urban,16-Apr-23,0.0,21.1,39.4,28.7,71.2
Adilabad,Adilabad Urban,17-Apr-23,0.0,23.1,43.6,18.7,62.4
Adilabad,Adilabad Urban,18-Apr-23,0.0,27.0,42.8,17.6,60.5
Adilabad,Adilabad Urban,19-Apr-23,2.0,25.3,42.9,21.1,77.3
Adilabad,Adilabad Urban,20-Apr-23,0.0,28.1,42.8,19.7,56.6
Adilabad,Adilabad Urban,21-Apr-23,1.4,23.0,41.8,20.8,87.7
Adilabad,Adilabad Urban,22-Apr-23,0.9,24.1,37.7,29.4,74.3
Adilabad,Adilabad Urban,23-Apr-23,0.5,22.5,39.3,24.2,92.3
Adilabad,Adilabad Urban,24-Apr-23,0.0,24.3,36.8,34.6,85.2
Adilabad,Adilabad Urban,25-Apr-23,3.7,25.1,35.6,36.9,72.2
Adilabad,Adilabad Urban,26-Apr-23,5.7,20.7,35.8,46.0,97.8
Adilabad,Adilabad Urban,27-Apr-23,1.4,20.3,37.6,38.6,100.0
Adilabad,Adilabad Urban,28-Apr-23,0.0,21.8,37.8,37.5,95.8
Adilabad,Adilabad Urban,29-Apr-23,0.0,22.6,37.9,31.9,82.5
Adilabad,Adilabad Urban,30-Apr-23,47.4,20.7,35.5,41.0,100.0
Adilabad,Bazarhathnoor,01-Apr-23,0.0,19.9,33.7,33.0,74.3
Adilabad,Bazarhathnoor,02-Apr-23,0.0,15.5,34.1,30.0,77.3
Adilabad,Bazarhathnoor,03-Apr-23,0.0,17.6,35.0,28.3,77.8
Adilabad,Bazarhathnoor,04-Apr-23,0.0,19.8,34.8,35.0,81.2
Adilabad,Bazarhathnoor,05-Apr-23,0.0,18.8,36.2,36.7,81.6
Adilabad,Bazarhathnoor,06-Apr-23,0.0,20.6,37.0,28.3,71.1
Adilabad,Bazarhathnoor,07-Apr-23,0.0,24.5,36.0,32.4,74.5
Adilabad,Bazarhathnoor,08-Apr-23,0.0,19.8,30.1,63.9,90.3
Adilabad,Bazarhathnoor,09-Apr-23,0.8,19.5,31.0,50.3,92.9
Adilabad,Bazarhathnoor,10-Apr-23,0.0,22.9,35.4,38.5,78.9
Adilabad,Bazarhathnoor,11-Apr-23,0.0,20.1,37.3,32.6,72.4
Adilabad,Bazarhathnoor,12-Apr-23,0.0,21.7,37.4,32.0,70.5
Adilabad,Bazarhathnoor,13-Apr-23,0.0,22.6,39.2,32.0,76.6
Adilabad,Bazarhathnoor,14-Apr-23,0.0,22.3,39.9,26.7,68.8
Adilabad,Bazarhathnoor,15-Apr-23,0.9,23.5,39.7,28.8,75.9
Adilabad,Bazarhathnoor,16-Apr-23,0.0,21.7,35.4,35.0,67.5
Adilabad,Bazarhathnoor,17-Apr-23,0.0,21.2,37.6,27.9,72.5
Adilabad,Bazarhathnoor,18-Apr-23,0.0,21.7,40.4,26.1,70.7
Adilabad,Bazarhathnoor,19-Apr-23,2.8,21.2,40.0,27.4,56.1
Adilabad,Bazarhathnoor,20-Apr-23,4.8,22.8,38.7,28.5,73.9
Adilabad,Bazarhathnoor,21-Apr-23,1.0,21.7,38.9,30.6,82.6
Adilabad,Bazarhathnoor,22-Apr-23,0.0,20.5,35.3,41.9,79.8
Adilabad,Bazarhathnoor,23-Apr-23,0.0,21.1,36.6,28.3,85.4
Adilabad,Bazarhathnoor,24-Apr-23,0.0,20.4,34.1,45.0,95.2
Adilabad,Bazarhathnoor,25-Apr-23,0.0,22.9,36.2,40.2,80.8
Adilabad,Bazarhathnoor,26-Apr-23,2.5,19.9,32.8,58.9,97.3
Adilabad,Bazarhathnoor,27-Apr-23,5.2,19.4,35.4,43.6,92.7
Adilabad,Bazarhathnoor,28-Apr-23,0.0,20.2,33.7,51.3,87.6
Adilabad,Bazarhathnoor,29-Apr-23,0.0,21.8,33.8,42.5,82.2
Adilabad,Bazarhathnoor,30-Apr-23,9.0,21.3,33.8,47.3,100.0
Adilabad,Bela,01-Apr-23,0.0,22.5,38.2,14.1,60.3
Adilabad,Bela,02-Apr-23,0.0,18.5,36.8,13.2,59.6
Adilabad,Bela,03-Apr-23,0.0,22.3,39.5,10.4,50.5
Adilabad,Bela,04-Apr-23,0.0,25.6,39.7,12.2,63.7
Adilabad,Bela,05-Apr-23,0.0,24.7,40.5,9.1,58.5
Adilabad,Bela,06-Apr-23,0.0,24.3,40.9,9.7,53.3
Adilabad,Bela,07-Apr-23,0.0,25.2,40.0,16.8,64.7
Adilabad,Bela,08-Apr-23,0.0,21.5,34.2,35.7,80.9
Adilabad,Bela,09-Apr-23,0.0,22.3,33.9,28.1,73.9
Adilabad,Bela,10-Apr-23,0.0,25.1,39.3,19.5,55.7
Adilabad,Bela,11-Apr-23,0.0,23.3,40.7,13.0,52.7
Adilabad,Bela,12-Apr-23,0.4,26.5,43.8,9.4,52.3
Adilabad,Bela,13-Apr-23,0.0,28.3,42.4,12.5,51.6
Adilabad,Bela,14-Apr-23,0.0,30.0,42.6,9.7,44.2
Adilabad,Bela,15-Apr-23,0.5,26.0,42.8,9.2,64.0
Adilabad,Bela,16-Apr-23,0.0,24.0,37.9,16.6,50.2
Adilabad,Bela,17-Apr-23,0.0,25.4,42.5,9.1,47.7
Adilabad,Bela,18-Apr-23,0.0,26.7,44.0,6.8,44.9
Adilabad,Bela,19-Apr-23,0.0,25.4,43.6,10.4,50.9
Adilabad,Bela,20-Apr-23,1.3,27.6,43.9,7.4,54.4
Adilabad,Bela,21-Apr-23,0.4,22.1,41.9,9.9,93.8
Adilabad,Bela,22-Apr-23,0.0,24.7,39.8,17.5,71.4
Adilabad,Bela,23-Apr-23,0.0,21.8,39.2,17.3,84.3
Adilabad,Bela,24-Apr-23,7.9,24.0,37.0,26.5,84.9
Adilabad,Bela,25-Apr-23,2.5,23.6,39.6,21.5,71.7
Adilabad,Bela,26-Apr-23,0.5,21.0,37.1,38.3,85.4
Adilabad,Bela,27-Apr-23,2.2,19.7,37.6,25.8,100.0
Adilabad,Bela,28-Apr-23,0.0,21.3,37.4,31.0,91.1
Adilabad,Bela,29-Apr-23,0.0,21.7,36.3,19.5,78.3
Adilabad,Bela,30-Apr-23,16.4,21.1,36.9,28.0,100.0
Adilabad,Bheempoor,01-Apr-23,0.0,22.6,38.1,25.9,64.3
Adilabad,Bheempoor,02-Apr-23,0.0,16.6,37.3,21.2,58.6
Adilabad,Bheempoor,03-Apr-23,0.0,19.8,40.1,21.2,52.4
Adilabad,Bheempoor,04-Apr-23,0.0,21.4,40.7,19.3,80.9
Adilabad,Bheempoor,05-Apr-23,0.0,21.4,41.8,20.0,54.2
Adilabad,Bheempoor,06-Apr-23,0.0,23.1,41.3,20.7,47.4
Adilabad,Bheempoor,07-Apr-23,0.0,26.2,40.5,21.4,57.6
Adilabad,Bheempoor,08-Apr-23,1.0,21.2,36.6,40.4,86.0
Adilabad,Bheempoor,09-Apr-23,0.0,22.3,33.3,38.1,79.2
Adilabad,Bheempoor,10-Apr-23,0.0,24.6,38.5,29.9,64.3
Adilabad,Bheempoor,11-Apr-23,0.0,23.3,40.9,24.0,57.1
Adilabad,Bheempoor,12-Apr-23,0.0,24.5,43.1,25.0,55.6
Adilabad,Bheempoor,13-Apr-23,0.0,25.2,42.1,23.6,52.3
Adilabad,Bheempoor,14-Apr-23,0.0,25.0,43.0,20.9,48.7
Adilabad,Bheempoor,15-Apr-23,0.0,27.0,42.6,21.6,61.0
Adilabad,Bheempoor,16-Apr-23,0.0,22.1,37.5,27.9,59.5
Adilabad,Bheempoor,17-Apr-23,0.0,24.0,43.4,17.5,45.9
Adilabad,Bheempoor,18-Apr-23,0.0,25.1,44.2,18.8,47.6
Adilabad,Bheempoor,19-Apr-23,0.0,24.5,44.1,20.2,53.7
Adilabad,Bheempoor,20-Apr-23,1.3,26.7,44.0,18.8,60.0
Adilabad,Bheempoor,21-Apr-23,1.8,23.5,43.2,21.6,82.3
Adilabad,Bheempoor,22-Apr-23,15.0,21.7,39.4,26.8,79.6
Adilabad,Bheempoor,23-Apr-23,0.0,22.3,38.4,25.9,84.7
Adilabad,Bheempoor,24-Apr-23,0.0,23.9,38.1,31.3,86.3
Adilabad,Bheempoor,25-Apr-23,2.5,22.6,37.4,35.9,88.2
Adilabad,Bheempoor,26-Apr-23,3.8,21.8,35.4,49.2,89.1
Adilabad,Bheempoor,27-Apr-23,29.3,20.5,38.9,37.3,98.6
Adilabad,Bheempoor,28-Apr-23,1.0,22.0,36.5,43.5,95.4
Adilabad,Bheempoor,29-Apr-23,0.0,23.5,38.1,32.6,79.7
Adilabad,Bheempoor,30-Apr-23,38.0,21.7,34.1,44.1,98.6
Adilabad,Boath,01-Apr-23,0.0,20.6,37.1,29.6,75.3
Adilabad,Boath,02-Apr-23,0.0,17.4,36.9,28.4,74.7
Adilabad,Boath,03-Apr-23,0.0,19.1,37.1,25.2,76.5
Adilabad,Boath,04-Apr-23,0.0,20.8,39.8,26.5,82.6
Adilabad,Boath,05-Apr-23,0.6,19.2,37.2,31.2,83.7
Adilabad,Boath,06-Apr-23,0.0,21.3,37.1,25.5,75.3
Adilabad,Boath,07-Apr-23,0.0,24.7,39.8,29.0,71.0
Adilabad,Boath,08-Apr-23,0.4,19.6,32.7,58.3,89.5
Adilabad,Boath,09-Apr-23,1.0,20.0,34.9,46.8,91.2
Adilabad,Boath,10-Apr-23,0.0,22.4,36.6,35.0,75.8
Adilabad,Boath,11-Apr-23,0.0,20.8,39.3,31.1,75.6
Adilabad,Boath,12-Apr-23,0.0,22.7,39.5,31.0,71.5
Adilabad,Boath,13-Apr-23,0.0,25.7,42.1,28.6,61.9
Adilabad,Boath,14-Apr-23,0.0,22.0,41.9,26.5,65.2
Adilabad,Boath,15-Apr-23,0.8,23.0,42.5,25.9,82.5
Adilabad,Boath,16-Apr-23,0.0,22.3,37.0,33.0,75.5
Adilabad,Boath,17-Apr-23,0.0,22.0,39.9,24.3,69.6
Adilabad,Boath,18-Apr-23,0.0,22.3,40.7,24.3,75.3
Adilabad,Boath,19-Apr-23,0.0,22.6,44.1,24.9,61.7
Adilabad,Boath,20-Apr-23,3.7,22.5,42.6,25.4,74.4
Adilabad,Boath,21-Apr-23,1.9,21.1,39.4,29.2,82.5
Adilabad,Boath,22-Apr-23,0.0,22.4,37.4,39.8,78.3
Adilabad,Boath,23-Apr-23,0.0,20.4,39.3,27.9,100.0
Adilabad,Boath,24-Apr-23,9.4,20.2,37.0,39.8,93.9
Adilabad,Boath,25-Apr-23,0.0,22.8,37.5,27.5,78.2
Adilabad,Boath,26-Apr-23,6.7,19.8,34.5,47.6,94.4
Adilabad,Boath,27-Apr-23,5.4,19.1,36.3,36.2,91.7
Adilabad,Boath,28-Apr-23,0.0,20.2,35.1,41.6,89.0
Adilabad,Boath,29-Apr-23,0.0,21.5,34.3,32.4,79.2
Adilabad,Boath,30-Apr-23,8.4,21.3,34.9,37.9,95.1
Adilabad,Gadiguda,01-Apr-23,0.0,22.6,36.7,21.8,70.6
Adilabad,Gadiguda,02-Apr-23,0.0,21.8,35.7,20.2,68.4
Adilabad,Gadiguda,03-Apr-23,0.0,24.0,36.6,17.9,48.1
Adilabad,Gadiguda,04-Apr-23,0.0,25.7,37.2,21.7,63.1
Adilabad,Gadiguda,05-Apr-23,0.0,25.4,38.2,26.6,69.6
Adilabad,Gadiguda,06-Apr-23,0.0,25.4,38.9,21.1,55.4
Adilabad,Gadiguda,07-Apr-23,0.0,25.3,38.0,24.5,69.9
Adilabad,Gadiguda,08-Apr-23,0.0,21.7,32.1,45.9,75.8
Adilabad,Gadiguda,09-Apr-23,0.0,22.4,33.7,32.3,75.4
Adilabad,Gadiguda,10-Apr-23,0.0,24.6,36.8,27.6,54.8
Adilabad,Gadiguda,11-Apr-23,0.0,24.5,38.6,19.5,47.3
Adilabad,Gadiguda,12-Apr-23,0.5,25.1,39.7,18.2,69.9
Adilabad,Gadiguda,13-Apr-23,0.0,27.3,39.0,24.1,54.1
Adilabad,Gadiguda,14-Apr-23,0.0,26.7,40.4,20.6,48.3
Adilabad,Gadiguda,15-Apr-23,0.5,25.5,39.5,21.2,58.7
Adilabad,Gadiguda,16-Apr-23,0.0,24.2,34.8,28.5,53.7
Adilabad,Gadiguda,17-Apr-23,0.0,26.1,39.4,20.6,46.0
Adilabad,Gadiguda,18-Apr-23,0.0,27.4,41.5,14.7,39.8
Adilabad,Gadiguda,19-Apr-23,0.0,26.1,41.6,16.1,50.0
Adilabad,Gadiguda,20-Apr-23,0.0,27.4,40.7,19.8,50.6
Adilabad,Gadiguda,21-Apr-23,0.8,23.1,39.1,21.9,66.6
Adilabad,Gadiguda,22-Apr-23,0.0,22.9,36.9,26.4,68.8
Adilabad,Gadiguda,23-Apr-23,0.0,21.6,38.9,24.2,75.5
Adilabad,Gadiguda,24-Apr-23,0.0,22.2,34.4,34.2,91.3
Adilabad,Gadiguda,25-Apr-23,0.0,23.9,34.5,40.1,74.5
Adilabad,Gadiguda,26-Apr-23,0.0,20.8,32.9,51.8,86.2
Adilabad,Gadiguda,27-Apr-23,8.0,18.9,34.8,38.3,98.1
Adilabad,Gadiguda,28-Apr-23,0.0,21.8,33.7,44.8,83.3
Adilabad,Gadiguda,29-Apr-23,0.0,21.1,32.5,41.5,78.5
Adilabad,Gadiguda,30-Apr-23,0.0,21.5,33.2,42.4,87.5
Adilabad,Gudihathnur,01-Apr-23,0.0,21.7,36.8,31.2,76.4
Adilabad,Gudihathnur,02-Apr-23,0.0,19.3,37.1,31.0,67.1
Adilabad,Gudihathnur,03-Apr-23,0.0,22.8,36.9,30.9,71.4
Adilabad,Gudihathnur,04-Apr-23,0.0,23.8,36.6,33.7,83.6
Adilabad,Gudihathnur,05-Apr-23,0.0,22.5,36.8,32.8,79.0
Adilabad,Gudihathnur,06-Apr-23,0.0,24.7,37.6,26.4,74.3
Adilabad,Gudihathnur,07-Apr-23,0.0,26.1,39.9,31.3,75.6
Adilabad,Gudihathnur,08-Apr-23,0.9,20.6,33.0,58.8,84.0
Adilabad,Gudihathnur,09-Apr-23,0.0,22.4,34.0,48.2,82.5
Adilabad,Gudihathnur,10-Apr-23,0.0,23.5,37.4,39.9,76.4
Adilabad,Gudihathnur,11-Apr-23,0.0,24.1,39.1,31.4,69.4
Adilabad,Gudihathnur,12-Apr-23,1.4,25.0,41.8,31.5,76.0
Adilabad,Gudihathnur,13-Apr-23,0.0,26.9,42.2,31.5,79.0
Adilabad,Gudihathnur,14-Apr-23,0.0,26.2,42.3,31.2,75.3
Adilabad,Gudihathnur,15-Apr-23,1.5,25.0,41.4,31.0,77.4
Adilabad,Gudihathnur,16-Apr-23,0.0,23.8,36.8,39.7,70.6
Adilabad,Gudihathnur,17-Apr-23,0.0,24.4,40.0,26.1,63.1
Adilabad,Gudihathnur,18-Apr-23,0.0,26.5,41.4,26.7,69.3
Adilabad,Gudihathnur,19-Apr-23,1.4,23.9,40.0,31.2,74.3
Adilabad,Gudihathnur,20-Apr-23,6.7,24.4,42.3,26.8,76.5
Adilabad,Gudihathnur,21-Apr-23,0.9,22.3,40.0,31.4,79.6
Adilabad,Gudihathnur,22-Apr-23,0.0,22.3,35.2,47.1,81.5
Adilabad,Gudihathnur,23-Apr-23,0.0,21.3,39.6,34.6,83.2
Adilabad,Gudihathnur,24-Apr-23,16.6,22.4,34.7,48.7,96.9
Adilabad,Gudihathnur,25-Apr-23,0.5,24.2,36.3,47.1,77.2
Adilabad,Gudihathnur,26-Apr-23,21.9,20.3,33.7,63.5,96.9
Adilabad,Gudihathnur,27-Apr-23,3.4,20.1,35.0,55.4,95.7
Adilabad,Gudihathnur,28-Apr-23,0.0,21.1,34.0,58.3,87.5
Adilabad,Gudihathnur,29-Apr-23,0.0,21.5,36.2,47.2,82.2
Adilabad,Gudihathnur,30-Apr-23,9.0,21.2,34.4,57.3,97.2
Adilabad,Ichoda,01-Apr-23,0.0,21.1,35.2,29.6,66.7
Adilabad,Ichoda,02-Apr-23,0.0,20.0,35.1,27.7,51.9
Adilabad,Ichoda,03-Apr-23,0.0,22.4,35.7,25.7,57.1
Adilabad,Ichoda,04-Apr-23,0.0,24.4,36.7,27.1,80.8
Adilabad,Ichoda,05-Apr-23,0.0,22.9,36.0,31.8,69.9
Adilabad,Ichoda,06-Apr-23,0.0,25.1,36.8,26.0,62.4
Adilabad,Ichoda,07-Apr-23,0.0,25.2,37.6,28.7,70.3
Adilabad,Ichoda,08-Apr-23,0.0,21.2,31.3,58.6,80.1
Adilabad,Ichoda,09-Apr-23,0.0,21.3,32.5,42.6,83.9
Adilabad,Ichoda,10-Apr-23,0.0,23.7,34.9,36.7,63.4
Adilabad,Ichoda,11-Apr-23,0.0,24.3,36.7,30.0,61.0
Adilabad,Ichoda,12-Apr-23,9.0,22.7,38.3,29.3,73.5
Adilabad,Ichoda,13-Apr-23,0.0,23.7,40.5,27.5,67.3
Adilabad,Ichoda,14-Apr-23,0.0,23.7,40.7,23.9,58.7
Adilabad,Ichoda,15-Apr-23,5.8,23.4,40.0,24.8,76.2
Adilabad,Ichoda,16-Apr-23,0.0,23.1,36.0,32.4,61.1
Adilabad,Ichoda,17-Apr-23,0.0,21.8,38.8,23.3,40.6
Adilabad,Ichoda,18-Apr-23,0.0,26.8,40.5,24.2,55.2
Adilabad,Ichoda,19-Apr-23,0.3,24.8,40.2,26.4,54.9
Adilabad,Ichoda,20-Apr-23,9.5,23.1,39.7,25.0,77.4
Adilabad,Ichoda,21-Apr-23,2.0,22.4,38.8,29.3,76.9
Adilabad,Ichoda,22-Apr-23,0.0,22.0,34.4,39.0,73.8
Adilabad,Ichoda,23-Apr-23,0.0,21.9,37.4,32.1,79.2
Adilabad,Ichoda,24-Apr-23,1.8,21.9,34.5,40.7,91.1
Adilabad,Ichoda,25-Apr-23,0.0,24.0,36.1,37.3,79.7
Adilabad,Ichoda,26-Apr-23,13.8,19.4,32.8,57.6,95.0
Adilabad,Ichoda,27-Apr-23,1.9,19.1,34.4,45.2,93.3
Adilabad,Ichoda,28-Apr-23,0.0,21.1,32.9,51.6,85.2
Adilabad,Ichoda,29-Apr-23,0.0,21.5,32.8,47.6,81.5
Adilabad,Ichoda,30-Apr-23,2.0,21.4,32.8,48.2,95.5
Adilabad,Inderavelly,01-Apr-23,0.0,21.2,36.7,27.6,63.8
Adilabad,Inderavelly,02-Apr-23,0.0,18.8,35.0,24.2,56.5
Adilabad,Inderavelly,03-Apr-23,0.0,22.0,37.1,22.8,64.0
Adilabad,Inderavelly,04-Apr-23,0.0,24.5,37.7,23.2,73.2
Adilabad,Inderavelly,05-Apr-23,0.0,23.2,38.2,23.0,68.1
Adilabad,Inderavelly,06-Apr-23,0.0,24.3,39.7,22.9,65.1
Adilabad,Inderavelly,07-Apr-23,0.0,26.3,38.1,28.0,65.1
Adilabad,Inderavelly,08-Apr-23,0.4,20.6,32.4,53.0,80.4
Adilabad,Inderavelly,09-Apr-23,0.0,21.7,32.9,37.4,77.8
Adilabad,Inderavelly,10-Apr-23,0.0,24.0,37.8,30.1,63.6
Adilabad,Inderavelly,11-Apr-23,0.0,23.2,38.8,25.9,63.0
Adilabad,Inderavelly,12-Apr-23,0.0,24.1,40.7,27.0,54.2
Adilabad,Inderavelly,13-Apr-23,0.0,25.2,41.9,21.7,58.0
Adilabad,Inderavelly,14-Apr-23,0.0,25.8,41.3,21.1,51.4
Adilabad,Inderavelly,15-Apr-23,0.0,25.8,41.0,22.3,62.3
Adilabad,Inderavelly,16-Apr-23,0.0,23.2,35.5,27.9,51.8
Adilabad,Inderavelly,17-Apr-23,0.0,23.7,40.4,19.3,50.8
Adilabad,Inderavelly,18-Apr-23,0.0,26.0,40.6,20.2,51.2
Adilabad,Inderavelly,19-Apr-23,0.0,26.3,40.5,21.6,48.4
Adilabad,Inderavelly,20-Apr-23,1.3,26.0,40.5,19.5,57.6
Adilabad,Inderavelly,21-Apr-23,2.6,22.4,38.9,22.7,73.7
Adilabad,Inderavelly,22-Apr-23,0.0,22.9,36.2,30.1,65.5
Adilabad,Inderavelly,23-Apr-23,0.0,22.6,37.4,27.3,71.9
Adilabad,Inderavelly,24-Apr-23,7.7,21.8,33.9,37.5,90.6
Adilabad,Inderavelly,25-Apr-23,1.5,22.5,35.2,34.3,76.7
Adilabad,Inderavelly,26-Apr-23,23.0,20.2,32.8,51.9,92.4
Adilabad,Inderavelly,27-Apr-23,11.4,18.9,34.7,39.5,93.4
Adilabad,Inderavelly,28-Apr-23,0.0,21.2,34.3,43.4,84.5
Adilabad,Inderavelly,29-Apr-23,0.0,21.3,32.8,42.5,81.3
Adilabad,Inderavelly,30-Apr-23,4.6,21.3,33.5,41.9,94.5
Adilabad,Jainad,01-Apr-23,0.0,21.5,39.1,23.9,63.2
Adilabad,Jainad,02-Apr-23,0.0,18.2,37.8,21.0,61.3
Adilabad,Jainad,03-Apr-23,0.0,20.6,39.2,19.4,63.6
Adilabad,Jainad,04-Apr-23,0.0,24.9,40.3,20.6,75.5
Adilabad,Jainad,05-Apr-23,0.0,22.9,41.2,18.1,64.6
Adilabad,Jainad,06-Apr-23,0.0,24.6,40.7,19.4,56.4
Adilabad,Jainad,07-Apr-23,0.0,25.2,39.5,22.7,67.7
Adilabad,Jainad,08-Apr-23,0.7,20.7,36.9,38.8,100.0
Adilabad,Jainad,09-Apr-23,0.0,21.9,32.9,38.7,93.4
Adilabad,Jainad,10-Apr-23,0.0,23.8,39.9,25.9,64.6
Adilabad,Jainad,11-Apr-23,0.0,23.2,40.4,22.0,61.4
Adilabad,Jainad,12-Apr-23,0.0,25.5,42.5,19.8,52.7
Adilabad,Jainad,13-Apr-23,0.0,25.8,43.3,21.1,59.0
Adilabad,Jainad,14-Apr-23,0.0,26.0,43.7,18.9,47.7
Adilabad,Jainad,15-Apr-23,2.9,24.5,42.9,19.6,82.5
Adilabad,Jainad,16-Apr-23,0.0,22.4,37.5,25.9,61.4
Adilabad,Jainad,17-Apr-23,0.0,23.8,41.4,18.7,53.6
Adilabad,Jainad,18-Apr-23,0.0,24.7,43.9,17.5,51.4
Adilabad,Jainad,19-Apr-23,0.0,25.1,44.4,18.5,55.9
Adilabad,Jainad,20-Apr-23,6.2,25.7,43.7,16.5,64.2
Adilabad,Jainad,21-Apr-23,0.4,23.0,43.1,18.9,84.2
Adilabad,Jainad,22-Apr-23,1.1,22.8,39.2,26.2,89.1
Adilabad,Jainad,23-Apr-23,0.0,22.0,39.3,22.4,89.6
Adilabad,Jainad,24-Apr-23,0.0,24.6,36.7,35.2,88.1
Adilabad,Jainad,25-Apr-23,3.2,22.5,36.7,34.0,88.4
Adilabad,Jainad,26-Apr-23,1.2,20.6,35.5,46.0,100.0
Adilabad,Jainad,27-Apr-23,0.6,20.1,38.1,37.9,100.0
Adilabad,Jainad,28-Apr-23,0.0,21.3,38.3,36.3,100.0
Adilabad,Jainad,29-Apr-23,0.0,22.6,38.0,29.7,88.6
Adilabad,Jainad,30-Apr-23,50.3,20.3,36.0,37.4,100.0
Adilabad,Mavala,01-Apr-23,0.0,21.7,36.7,24.5,63.0
Adilabad,Mavala,02-Apr-23,0.0,18.2,36.7,21.6,57.8
Adilabad,Mavala,03-Apr-23,0.0,22.8,38.1,21.1,53.8
Adilabad,Mavala,04-Apr-23,0.0,23.3,38.5,23.4,74.9
Adilabad,Mavala,05-Apr-23,0.0,22.5,39.0,20.7,65.4
Adilabad,Mavala,06-Apr-23,0.0,23.5,39.7,20.7,58.2
Adilabad,Mavala,07-Apr-23,0.0,26.9,38.5,24.7,58.2
Adilabad,Mavala,08-Apr-23,0.8,21.2,33.3,45.3,82.7
Adilabad,Mavala,09-Apr-23,0.0,21.9,32.7,37.9,76.7
Adilabad,Mavala,10-Apr-23,0.0,23.9,37.6,30.6,61.1
Adilabad,Mavala,11-Apr-23,0.0,23.7,40.8,21.5,61.1
Adilabad,Mavala,12-Apr-23,0.0,24.6,42.0,20.2,59.1
Adilabad,Mavala,13-Apr-23,2.5,25.6,40.6,23.4,62.1
Adilabad,Mavala,14-Apr-23,0.0,25.4,41.4,20.9,51.4
Adilabad,Mavala,15-Apr-23,0.0,25.8,40.8,21.5,63.5
Adilabad,Mavala,16-Apr-23,0.0,21.8,36.2,28.6,57.7
Adilabad,Mavala,17-Apr-23,0.0,23.8,41.1,18.6,56.3
Adilabad,Mavala,18-Apr-23,0.0,26.9,41.5,20.0,50.2
Adilabad,Mavala,19-Apr-23,0.0,24.7,41.2,22.7,55.8
Adilabad,Mavala,20-Apr-23,0.0,26.9,42.6,19.5,50.3
Adilabad,Mavala,21-Apr-23,4.0,23.1,41.8,20.9,74.0
Adilabad,Mavala,22-Apr-23,0.0,23.9,37.6,31.3,64.0
Adilabad,Mavala,23-Apr-23,0.0,22.7,38.9,23.2,77.2
Adilabad,Mavala,24-Apr-23,1.0,24.4,35.7,34.0,78.0
Adilabad,Mavala,25-Apr-23,2.3,25.3,36.1,35.3,69.1
Adilabad,Mavala,26-Apr-23,4.3,20.8,35.1,46.8,87.1
Adilabad,Mavala,27-Apr-23,1.0,20.4,37.3,38.2,88.5
Adilabad,Mavala,28-Apr-23,0.0,21.9,36.4,38.8,81.0
Adilabad,Mavala,29-Apr-23,0.0,22.9,36.7,32.7,72.2
Adilabad,Mavala,30-Apr-23,38.0,21.0,35.3,41.1,94.8
Adilabad,Narnoor,01-Apr-23,0.0,23.7,35.3,27.0,52.8
Adilabad,Narnoor,02-Apr-23,0.0,22.1,35.3,24.2,45.8
Adilabad,Narnoor,03-Apr-23,0.0,24.3,35.0,23.5,61.0
Adilabad,Narnoor,04-Apr-23,0.0,25.6,35.4,27.7,67.2
Adilabad,Narnoor,05-Apr-23,0.0,25.3,36.5,21.8,61.3
Adilabad,Narnoor,06-Apr-23,0.0,26.7,37.8,21.7,61.9
Adilabad,Narnoor,07-Apr-23,0.0,25.1,36.6,27.5,66.0
Adilabad,Narnoor,08-Apr-23,0.0,22.1,31.2,50.9,71.8
Adilabad,Narnoor,09-Apr-23,0.0,23.3,33.0,36.3,67.2
Adilabad,Narnoor,10-Apr-23,0.0,24.3,35.8,30.3,55.6
Adilabad,Narnoor,11-Apr-23,0.0,26.0,37.4,25.3,52.1
Adilabad,Narnoor,12-Apr-23,0.0,29.2,38.1,26.2,47.0
Adilabad,Narnoor,13-Apr-23,3.0,29.1,38.3,26.0,50.5
Adilabad,Narnoor,14-Apr-23,0.0,29.2,39.2,22.2,38.7
Adilabad,Narnoor,15-Apr-23,0.0,25.7,38.7,22.5,54.8
Adilabad,Narnoor,16-Apr-23,0.0,24.9,33.9,28.7,49.6
Adilabad,Narnoor,17-Apr-23,0.0,29.0,38.4,21.2,40.2
Adilabad,Narnoor,18-Apr-23,0.0,29.1,39.1,21.5,43.1
Adilabad,Narnoor,19-Apr-23,0.0,27.7,40.4,21.1,42.3
Adilabad,Narnoor,20-Apr-23,0.0,27.4,40.3,21.0,49.7
